COMPTE_COMPTABLE;DATE_MVT;PIECE_COMPTABLE;MONTANT;SENS;LIBELLE_FACTURE;DATE_REGLEMENT;DATE_ECHEANCE;HICTSA;TYPE_COMPTE;ID_ECRITURE
4456300000;2019-01-01;50011;75.15;D;FACT;2021-03-01;2021-03-01;X;445;266
4456300000;2019-01-31;50053;30.45;D;FACT;2021-03-01;2021-03-01;X;445;267
4456300000;2019-01-11;60023;38.75;D;FACT;2021-03-01;2021-03-01;X;445;268
4456300000;2019-01-30;60051;22.42;D;FACT;2021-03-01;2021-03-01;X;445;269
4456300000;2019-01-30;60053;111.52;D;FACT;2021-03-01;2021-03-01;X;445;270
4456300000;2019-01-30;60052;20.53;D;FACT;2021-03-01;2021-03-01;X;445;271
4456300000;2019-01-30;60062;29.96;D;FACT;2021-03-01;2021-03-01;X;445;272
4456300000;2019-01-30;60061;428.66;D;FACT;2021-03-01;2021-03-01;X;445;273
4456300000;2019-01-30;60050;58.6;D;FACT;2021-03-01;2021-03-01;X;445;274
4456300000;2019-01-30;60049;103.47;D;FACT;2021-03-01;2021-03-01;X;445;275
4456300000;2019-01-01;70014;161.32;D;FACT;2021-03-01;2021-03-01;X;445;276
4456300000;2019-01-01;70001;81.72;D;FACT;2021-03-01;2021-03-01;X;445;277
4456300000;2019-01-01;70002;75.15;D;FACT;2021-03-01;2021-03-01;X;445;278
4456300000;2019-01-01;70025;23.0;D;FACT;2021-03-01;2021-03-01;X;445;279
4456300000;2019-01-01;70024;23.0;D;FACT;2021-03-01;2021-03-01;X;445;280
4456300000;2019-01-01;70009;1.82;D;PLVT;2021-03-01;2019-01-01;X;445;281
4456300000;2019-01-01;70005;40.0;D;FACT;2021-03-01;2021-03-01;X;445;282
4456300000;2019-01-03;70004;65.31;D;FACT;2021-03-01;2021-03-01;X;445;283
4456300000;2019-01-06;70019;7.05;D;FACT;2021-03-01;2021-03-01;X;445;284
5120700000;2019-01-01;39694;309.42;C;FARNELL>27/03/14;2018-01-01;2019-01-30;S;512;285
5120700000;2019-01-01;39694;837.93;C;RS;2018-01-01;2019-01-30;S;512;286
5120700000;2019-01-01;39694;546.0;C;FL;2018-01-01;2019-01-30;S;512;287
5120700000;2019-01-01;39694;438.19;C;MONDIAL;2018-01-01;2019-01-30;S;512;288
5120700000;2019-01-01;39694;400.0;C;STAGE;2018-01-01;2019-01-30;S;512;289
5120700000;2019-01-01;39694;400.0;C;STAGE;2018-01-01;2019-01-30;S;512;290
5120700000;2019-01-01;39694;52.18;C;NDF;2018-01-01;2019-01-30;S;512;291
5120700000;2019-01-01;VIRT;1135.12;C;DUNGS>27/03/14;2018-01-01;2019-01-31;S;512;292
5120700000;2019-01-01;PLVT;0.22;C;FRAIS;2018-01-01;2019-01-31;S;512;293
5120700000;2019-01-01;VIRT;400.0;C;STAGE;2018-01-01;2019-01-31;S;512;294
5120700000;2019-01-01;PLVT;145.0;C;FRAIS;2018-01-01;2019-01-31;S;512;295
5120700000;2019-01-01;PLVT;377.95;C;PERCEP.;2018-01-01;2019-01-31;S;512;296
5120700000;2019-01-01;PLVT;91.94;C;ALBAUT>31/03/14;2018-01-01;2019-01-31;S;512;297
5120700000;2019-01-01;VIRT;17745.68;D;AIR;2018-01-01;2019-01-31;S;512;298
5120700000;2019-01-01;PLVT;192.15;C;DIAC;2018-01-01;2019-01-31;S;512;299
5120700000;2019-01-01;VIRT;11786.4;D;SANCHEZ>31/03/14;2018-01-01;2019-01-31;S;512;300
5120700000;2019-01-01;VIRT;8709.57;C;SALAIRES;2018-01-01;2019-01-31;S;512;301
5120700000;2019-01-01;39695;45.0;C;CONTRAVENTION>31/03/14;2018-01-01;2019-01-30;S;512;302
5120700000;2019-01-01;PLVT;0.88;C;FRAIS;2018-01-01;2019-01-30;S;512;303
5120700000;2019-01-01;PLVT;466.2;C;GRENKE>01/04/14;2018-01-01;2019-01-30;S;512;304
5120700000;2019-01-01;PLVT;1579.5;C;GE;2018-01-01;2019-01-30;S;512;305
5120700000;2019-01-01;PLVT;276.0;C;SCI;2018-01-01;2019-01-30;S;512;306
5120700000;2019-01-01;PLVT;8.75;C;ABO;2018-01-01;2019-01-30;S;512;307
5120700000;2019-01-01;PLVT;1.75;C;ABO;2018-01-01;2019-01-30;S;512;308
5120700000;2019-01-01;PLVT;1.0;C;FRAIS;2018-01-01;2019-01-30;S;512;309
5120700000;2019-01-01;VIRT;297.36;C;CAHOUET;2018-01-01;2019-01-30;S;512;310
5120700000;2019-01-01;PLVT;773.52;C;CAHOUET;2018-01-01;2019-01-30;S;512;311
5120700000;2019-01-01;PLVT;0.22;C;FRAIS;2018-01-01;2019-01-30;S;512;312
5120700000;2019-01-01;39695;48.39;C;NDF;2018-01-01;2019-01-30;S;512;313
5120700000;2019-01-01;PLVT;0.22;C;FRAIS;2018-01-01;2019-01-30;S;512;314
5120700000;2019-01-01;VIRT;57437.85;D;INVENSYS>07/04/14;2018-01-01;2019-01-30;S;512;315
5120700000;2019-01-01;PLVT;33.92;C;ORANGE>07/04/14;2018-01-01;2019-01-30;S;512;316
5120700000;2019-01-01;PLVT;226.62;C;ARRETE;2018-01-01;2019-01-30;S;512;317
5120700000;2019-01-01;PLVT;83.1;C;VIRT;2018-01-01;2019-01-30;S;512;318
5120700000;2019-01-01;VIRT;2592.0;D;DAILYCER>08/04/14;2018-01-01;2019-01-30;S;512;319
5120700000;2019-01-01;39695;19853.43;C;VDS>10/04/14;2018-01-01;2019-01-30;S;512;320
5120700000;2019-01-01;39695;60.0;C;BFL;2018-01-01;2019-01-30;S;512;321
5120700000;2019-01-01;39695;1391.16;C;PROTO;2018-01-01;2019-01-30;S;512;322
5120700000;2019-01-01;39695;505.2;C;SONECTRAD>10/04/14;2018-01-01;2019-01-30;S;512;323
5120700000;2019-01-01;39695;11444.66;C;RITTAL>10/04/14;2018-01-01;2019-01-30;S;512;324
5120700000;2019-01-01;39695;2709.72;C;DELTAP>10/04/14;2018-01-01;2019-01-30;S;512;325
5120700000;2019-01-01;39695;184.96;C;CERGY;2018-01-01;2019-01-30;S;512;326
5120700000;2019-01-01;39696;1850.64;C;ALTO>10/04/14;2018-01-01;2019-01-31;S;512;327
5120700000;2019-01-01;39696;3473.45;C;SELPRO>10/04/14;2018-01-01;2019-01-30;S;512;328
5120700000;2019-01-01;PLVT;848.09;C;DIAC;2018-01-01;2019-01-30;S;512;329
5120700000;2019-01-01;PLVT;710.42;C;EDF>11/04/14;2018-01-01;2019-01-30;S;512;330
5120700000;2019-01-01;39696;142.8;C;MF;2018-01-01;2019-01-30;S;512;331
5120700000;2019-01-01;39696;146.5;C;NDF;2018-01-01;2019-01-30;S;512;332
5120700000;2019-01-01;39696;137.0;C;NDF;2018-01-01;2019-01-30;S;512;333
5120700000;2019-01-01;VIRT;875.09;D;AIR;2018-01-01;2019-01-30;S;512;334
5120700000;2019-01-01;PLVT;41.9;C;ORANGE>14/04/14;2018-01-01;2019-01-30;S;512;335
5120700000;2019-01-01;VIRT;21478.84;D;INVENSYS>14/04/14;2018-01-01;2019-01-30;S;512;336
5120700000;2019-01-01;PLVT;5163.15;C;REXEL>15/04/14;2018-01-01;2019-01-30;S;512;337
5120700000;2019-01-01;VIRT;16592.17;D;SANCHEZ>15/04/14;2018-01-01;2019-01-30;S;512;338
5120700000;2019-01-01;VIRT;12255.6;D;AIR;2018-01-01;2019-01-30;S;512;339
5120700000;2019-01-01;PLVT;42.98;C;ORANGE>16/04/14;2018-01-01;2019-01-30;S;512;340
5120700000;2019-01-01;VIRT;49890.0;D;SOLAR>16/04/14;2018-01-01;2019-01-30;S;512;341
5120700000;2019-01-01;VIRT;32.28;C;BURKERT>16/04/14;2018-01-01;2019-01-30;S;512;342
5120700000;2019-01-01;PLVT;11970.0;C;URSSAF>16/04/14;2018-01-01;2019-01-30;S;512;343
5120700000;2019-01-01;PLVT;0.22;C;FRAIS;2018-01-01;2019-01-30;S;512;344
5120700000;2019-01-01;VIRT;10920.0;C;SE;2018-01-01;2019-01-30;S;512;345
5120700000;2019-01-01;PLVT;2.3;C;FRAIS;2018-01-01;2019-01-30;S;512;346
5120700000;2019-01-01;PLVT;7.26;C;FRAIS;2018-01-01;2019-01-30;S;512;347
5120700000;2019-01-01;VIRT;9140.04;D;AIR;2018-01-01;2019-01-30;S;512;348
5120700000;2019-01-01;VIRT;8281.51;C;KMG;2018-01-01;2019-01-30;S;512;349
5120700000;2019-01-01;39696;60.0;C;NDF;2018-01-01;2019-01-31;S;512;350
5120700000;2019-01-01;39696;1828.15;C;MECA;2018-01-01;2019-01-30;S;512;351
5120700000;2019-01-01;VIRT;1373.05;D;MEGGITT>24/04/14;2018-01-01;2019-01-30;S;512;352
5120700000;2019-01-01;39696;107.48;C;NDF;2018-01-01;2019-01-30;S;512;353
5120700000;2019-01-01;39696;3506.81;C;CETIM>24/04/14;2018-01-01;2019-01-30;S;512;354
5120700000;2019-01-01;39696;450.05;C;DLO;2018-01-01;2019-01-31;S;512;355
5120700000;2019-01-01;PLVT;320.88;C;BOUYGUES>24/04/14;2018-01-01;2019-01-30;S;512;356
5120700000;2019-01-01;PLVT;386.49;C;CARTE;2018-01-01;2019-01-30;S;512;357
5120700000;2019-01-01;VIRT;36000.0;D;ROUCHERAY>25/04/14;2018-01-01;2019-01-30;S;512;358
5120700000;2019-01-01;39697;661.2;C;FL;2018-01-01;2019-01-31;S;512;359
6712000000;2019-01-24;20026;90.0;D;CHQ;2021-03-01;2021-03-01;X;671;360
6712000000;2019-01-05;50001;45.0;D;CHQ;2021-03-01;2021-03-01;X;671;361
6712000000;2019-01-24;90043;17.0;D;CHEQUE;2021-03-01;2021-03-01;X;671;362
6070100000;2019-01-30;90059;145.4;D;FACTURE;2021-03-01;2021-03-01;X;607;363
6251200000;2019-01-10;70006;8.1;D;CB;2021-03-01;2021-03-01;X;625;364
6251200000;2019-01-03;60008;16.17;D;CB;2021-03-01;2021-03-01;X;625;365
6251200000;2019-01-03;60008;8.3;D;CB;2021-03-01;2021-03-01;X;625;366
6251200000;2019-01-03;60008;8.1;D;CB;2021-03-01;2021-03-01;X;625;367
6251600000;2019-01-15;60006;988.62;D;CB;2021-03-01;2021-03-01;X;625;368
6251600000;2019-01-15;60006;145.0;D;CB;2021-03-01;2021-03-01;X;625;369
6251600000;2019-01-15;60006;7.4;D;CB;2021-03-01;2021-03-01;X;625;370
6251600000;2019-01-15;60006;12.6;D;CB;2021-03-01;2021-03-01;X;625;371
6251600000;2019-01-15;60006;7.4;D;CB;2021-03-01;2021-03-01;X;625;372
6251600000;2019-01-15;60006;516.0;D;CB;2021-03-01;2021-03-01;X;625;373
6333000000;2019-01-01;100004;720.0;D;CHEQUE;2021-03-01;2021-03-01;X;633;374
6333000000;2019-01-01;100005;680.4;D;CHEQUE;2021-03-01;2021-03-01;X;633;375
7071100000;2019-01-30;30013;2531.0;C;FACT;2021-03-01;2021-03-01;X;707;376
7071100000;2019-01-07;40007;5772.0;C;FACT;2021-03-01;2021-03-01;X;707;377
7071100000;2019-01-08;40006;630.0;C;FACT;2021-03-01;2021-03-01;X;707;378
7071100000;2019-01-15;40012;5050.0;C;FACT;2021-03-01;2021-03-01;X;707;379
7071100000;2019-01-20;50002;1027.0;C;FACT;2021-03-01;2021-03-01;X;707;380
7071100000;2019-01-21;40013;9500.0;C;FACT;2021-03-01;2021-03-01;X;707;381
7071100000;2019-01-21;40014;8250.0;C;FACT;2021-03-01;2021-03-01;X;707;382
7071100000;2019-01-06;50001;968.4;C;FACT;2021-03-01;2021-03-01;X;707;383
7071100000;2019-01-07;50005;20250.0;C;FACT;2021-03-01;2021-03-01;X;707;384
7071100000;2019-01-27;50009;307.0;C;FACT;2021-03-01;2021-03-01;X;707;385
7071100000;2019-01-27;50015;3186.0;C;FACT;2021-03-01;2021-03-01;X;707;386
7071100000;2019-01-28;50017;443.0;C;FACT;2021-03-01;2021-03-01;X;707;387
7071100000;2019-01-08;60003;1199.0;C;FACT;2021-03-01;2021-03-01;X;707;388
7071100000;2019-01-08;60004;1080.0;C;FACT;2021-03-01;2021-03-01;X;707;389
7071100000;2019-01-08;60005;3240.0;C;FACT;2021-03-01;2021-03-01;X;707;390
7071100000;2019-01-08;60006;6480.0;C;FACT;2021-03-01;2021-03-01;X;707;391
7071100000;2019-01-08;60008;2378.0;C;FACT;2021-03-01;2021-03-01;X;707;392
7071100000;2019-01-08;60010;3186.0;D;AVOIR;2021-03-01;2021-03-01;X;707;393
7071100000;2019-01-09;60013;5853.9;C;FACT;2021-03-01;2021-03-01;X;707;394
7071100000;2019-01-09;60014;2250.9;C;FACT;2021-03-01;2021-03-01;X;707;395
7071100000;2019-01-11;60015;28534.02;C;FACT;2021-03-01;2021-03-01;X;707;396
7071100000;2019-01-18;60018;1502.24;C;FACT;2021-03-01;2021-03-01;X;707;397
7071100000;2019-01-29;60020;4176.67;C;FACT;2021-03-01;2021-03-01;X;707;398
7071100000;2019-01-29;60021;4486.0;C;FACT;2021-03-01;2021-03-01;X;707;399
7071100000;2019-01-08;70003;4971.97;C;FACT;2021-03-01;2021-03-01;X;707;400
7071100000;2019-01-08;70004;10059.3;C;FACT;2021-03-01;2021-03-01;X;707;401
7071100000;2019-01-21;80009;2255.0;C;FACT;2021-03-01;2021-03-01;X;707;402
7071100000;2019-01-16;90006;5808.0;C;FACTURE;2021-03-01;2021-03-01;X;707;403
7071100000;2019-01-18;90008;2782.56;C;FACTURE;2021-03-01;2021-03-01;X;707;404
4111000310;2019-01-18;110016;2705.0;D;FACTURE;2019-01-15;2019-01-05;S;411;405
7074000000;2019-01-18;110016;2705.0;C;FACTURE;2021-03-01;2021-03-01;X;707;406
4111000310;2019-01-18;110015;3678.0;D;FACTURE;2019-01-02;2019-01-25;S;411;407
7074000000;2019-01-18;110015;3678.0;C;FACTURE;2021-03-01;2021-03-01;X;707;408
4111000720;2019-01-25;110019;1847.82;D;FACTURE;2018-01-23;2019-01-10;S;411;409
4457200000;2019-01-25;110019;307.97;C;FACTURE;2021-03-01;2021-03-01;X;445;410
7071100000;2019-01-25;110019;1539.85;C;FACTURE;2021-03-01;2021-03-01;X;707;411
4455000000;2019-01-28;80007;2556.0;D;PLVT;2018-01-28;2021-03-01;S;445;412
6351400000;2019-01-24;110022;940.0;D;TAXE;2021-03-01;2021-03-01;X;635;413
4458300000;2019-01-31;80040;8260.0;D;TVA;2018-01-01;2021-03-01;S;445;414
4015000480;2019-01-20;110023;481.2;C;FACTURE;2018-01-26;2019-01-30;S;401;415
4456300000;2019-01-20;110023;80.2;D;FACTURE;2021-03-01;2021-03-01;X;445;416
6226000000;2019-01-20;110023;401.0;D;FACTURE;2021-03-01;2021-03-01;X;622;417
4015000140;2019-01-13;110024;61.15;C;FACTURE;2018-01-23;2019-01-31;S;401;418
4456300000;2019-01-13;110024;10.19;D;FACTURE;2021-03-01;2021-03-01;X;445;419
6070100000;2019-01-13;110024;50.96;D;FACTURE;2021-03-01;2021-03-01;X;607;420
4015000140;2019-01-02;110005;68.38;C;FACTURE;2018-01-23;2019-01-31;S;401;421
4456300000;2019-01-02;110005;11.4;D;FACTURE;2021-03-01;2021-03-01;X;445;422
4015000570;2019-01-18;110025;751.2;C;FACTURE;2018-01-23;2019-01-31;S;401;423
6060300000;2019-01-02;110005;56.98;D;FACTURE;2021-03-01;2021-03-01;X;606;424
4456300000;2019-01-23;100036;3.02;D;FACTURE;2021-03-01;2021-03-01;X;445;425
4456300000;2019-01-18;110025;125.2;D;FACTURE;2021-03-01;2021-03-01;X;445;426
4015001490;2019-01-30;100054;679.19;C;FACTURE;2018-01-15;2019-01-10;S;401;427
7061000000;2019-01-02;40001;14376.79;C;FACT;2021-03-01;2021-03-01;X;706;428
7061000000;2019-01-21;40010;5707.67;C;FACT;2021-03-01;2021-03-01;X;706;429
7061000000;2019-01-22;40015;307.0;C;FACT;2021-03-01;2021-03-01;X;706;430
7061000000;2019-01-23;40016;3057.2;C;FACT;2021-03-01;2021-03-01;X;706;431
7061000000;2019-01-07;50008;1487.0;C;FACT;2021-03-01;2021-03-01;X;706;432
7061000000;2019-01-27;50016;2687.0;C;FACT;2021-03-01;2021-03-01;X;706;433
7061000000;2019-01-08;60002;4207.0;C;FACT;2021-03-01;2021-03-01;X;706;434
7061000000;2019-01-08;60012;13317.89;C;FACT;2021-03-01;2021-03-01;X;706;435
7061000000;2019-01-23;60023;1487.0;C;FACT;2021-03-01;2021-03-01;X;706;436
4456300000;2019-01-30;100054;113.2;D;FACTURE;2021-03-01;2021-03-01;X;445;437
7061000000;2019-01-26;80014;1176.96;C;FACT;2021-03-01;2021-03-01;X;706;438
6070100000;2019-01-30;100054;565.99;D;FACTURE;2021-03-01;2021-03-01;X;607;439
6270000000;2019-01-07;900624;74.2;D;PLVT;2021-03-01;2021-03-01;X;627;440
4015002160;2019-01-03;110006;76.38;C;FACTURE;2019-01-14;2019-01-02;S;401;441
7070000000;2019-01-08;60001;150.0;C;FACT;2021-03-01;2021-03-01;X;707;442
4456300000;2019-01-11;120039;12.4;D;FACTURE;2021-03-01;2021-03-01;X;445;443
7071000000;2019-01-15;10019;610.0;C;FACT;2021-03-01;2021-03-01;X;707;444
7071000000;2019-01-21;10020;5853.9;C;FACT;2021-03-01;2021-03-01;X;707;445
7071000000;2019-01-21;10021;57012.97;C;FACT;2021-03-01;2021-03-01;X;707;446
7071000000;2019-01-21;10022;408.1;C;FACT;2021-03-01;2021-03-01;X;707;447
7071000000;2019-01-22;10023;3705.0;C;FACT;2021-03-01;2021-03-01;X;707;448
7071000000;2019-01-22;10024;149.0;C;FACT;2021-03-01;2021-03-01;X;707;449
7071000000;2019-01-26;10025;5651.24;C;FACT;2021-03-01;2021-03-01;X;707;450
7071000000;2019-01-02;20001;2160.0;C;FACT;2021-03-01;2021-03-01;X;707;451
7071000000;2019-01-05;20002;751.12;C;FACT;2021-03-01;2021-03-01;X;707;452
7071000000;2019-01-09;20006;1880.0;C;FACT;2021-03-01;2021-03-01;X;707;453
7071000000;2019-01-24;20009;1412.6;C;FACT;2021-03-01;2021-03-01;X;707;454
7071000000;2019-01-24;20011;407.92;C;FACT;2021-03-01;2021-03-01;X;707;455
7071000000;2019-01-10;30004;1793.0;C;FACT;2021-03-01;2021-03-01;X;707;456
7071000000;2019-01-10;30001;4339.83;C;FACT;2021-03-01;2021-03-01;X;707;457
7071000000;2019-01-12;30005;751.12;C;FACT;2021-03-01;2021-03-01;X;707;458
7071000000;2019-01-12;30006;5858.9;C;FACT;2021-03-01;2021-03-01;X;707;459
7071000000;2019-01-17;30009;1433.4;C;FACT;2021-03-01;2021-03-01;X;707;460
7071000000;2019-01-24;30010;351.0;C;FACT;2021-03-01;2021-03-01;X;707;461
7071000000;2019-01-30;30012;3094.0;C;FACT;2021-03-01;2021-03-01;X;707;462
7071000000;2019-01-30;30014;127.0;C;FACT;2021-03-01;2021-03-01;X;707;463
7071000000;2019-01-31;30021;2202.41;C;FACT;2021-03-01;2021-03-01;X;707;464
7071000000;2019-01-07;40002;1880.0;C;FACT;2021-03-01;2021-03-01;X;707;465
7071000000;2019-01-07;40003;751.12;C;FACT;2021-03-01;2021-03-01;X;707;466
7071000000;2019-01-08;40005;968.4;C;FACT;2021-03-01;2021-03-01;X;707;467
7071000000;2019-01-09;40011;2160.0;C;FACT;2021-03-01;2021-03-01;X;707;468
7071000000;2019-01-08;60007;1880.0;C;FACT;2021-03-01;2021-03-01;X;707;469
7071000000;2019-01-11;60016;2160.0;C;FACT;2021-03-01;2021-03-01;X;707;470
7071000000;2019-01-11;60017;407.92;C;FACT;2021-03-01;2021-03-01;X;707;471
7071000000;2019-01-03;70001;819.11;C;FACT;2021-03-01;2021-03-01;X;707;472
7071000000;2019-01-06;70002;1880.0;C;FACT;2021-03-01;2021-03-01;X;707;473
7071000000;2019-01-09;70005;297.0;C;FACT;2021-03-01;2021-03-01;X;707;474
7071000000;2019-01-22;70007;158.5;C;FACT;2021-03-01;2021-03-01;X;707;475
7071000000;2019-01-22;70009;1906.8;C;FACT;2021-03-01;2021-03-01;X;707;476
7071000000;2019-01-22;70008;1060.0;C;FACT;2021-03-01;2021-03-01;X;707;477
7071000000;2019-01-19;80015;417.0;C;FACT;2021-03-01;2021-03-01;X;707;478
7071000000;2019-01-21;80007;2160.0;C;FACT;2021-03-01;2021-03-01;X;707;479
5120700000;2019-01-01;VIRT;7825.36;D;INVENSYS>28/04/14;2018-01-01;2019-01-30;S;512;480
5120700000;2019-01-01;PLVT;47.4;C;ORANGE>29/04/14;2018-01-01;2019-01-30;S;512;481
5120700000;2019-01-01;PLVT;86.4;C;TAIS>29/04/14;2018-01-01;2019-01-30;S;512;482
5120700000;2019-01-01;39698;2500.0;C;JETONS;2018-01-01;2019-01-31;S;512;483
5120700000;2019-01-01;39698;748.46;C;SALAIRE;2018-01-01;2019-01-30;S;512;484
5120700000;2019-01-01;39699;64.32;C;NDF;2018-01-01;2019-01-31;S;512;485
5120700000;2019-01-01;PLVT;256.0;C;NET;2018-01-01;2019-01-30;S;512;486
5120700000;2019-01-01;PLVT;138.0;C;MALAKOFF>30/04/14;2018-01-01;2019-01-30;S;512;487
5120700000;2019-01-01;PLVT;7759.0;C;REUNICA>30/04/14;2018-01-01;2019-01-30;S;512;488
5120700000;2019-01-01;VIRT;4500.0;C;EFO>30/04/14;2018-01-01;2019-01-30;S;512;489
5120700000;2019-01-01;VIRT;10787.56;C;SALAIRES;2018-01-01;2019-01-30;S;512;490
5120700000;2019-01-01;VIRT;520.0;D;FIVES;2018-01-01;2019-01-30;S;512;491
5120700000;2019-01-01;VIRT;4500.0;C;EFO>30/04/14;2018-01-01;2019-01-30;S;512;492
5120700000;2019-01-01;PLVT;8.75;C;ELYC;2018-01-01;2019-01-31;S;512;493
5120700000;2019-01-01;PLVT;1.75;C;ELYC;2018-01-01;2019-01-31;S;512;494
5120700000;2019-01-01;PLVT;1.32;C;FRAIS;2018-01-01;2019-01-31;S;512;495
5120700000;2019-01-01;VIRT;4500.0;D;EFO>02/05/14;2018-01-01;2019-01-31;S;512;496
5120700000;2019-01-01;PLVT;276.0;C;SCI;2018-01-01;2019-01-31;S;512;497
5120700000;2019-01-01;PLVT;1.0;C;FRAIS;2018-01-01;2019-01-31;S;512;498
5120700000;2019-01-01;VIRT;4500.0;D;EFO>05/05/14;2018-01-01;2019-01-31;S;512;499
5120700000;2019-01-01;PLVT;1028.64;D;INVENSYS>05/05/14;2018-01-01;2019-01-31;S;512;500
5120700000;2019-01-01;RCHQ;306.0;D;MANUMECA>06/05/14;2018-01-01;2019-01-31;S;512;501
5120700000;2019-01-01;VIRT;20000.0;C;VIRT;2018-01-01;2019-01-31;S;512;502
5120700000;2019-01-01;VIRT;5358.0;D;SANCHEZ>06/05/14;2018-01-01;2019-01-31;S;512;503
5120700000;2019-01-01;VIRT;22553.0;D;RBT;2018-01-01;2019-01-31;S;512;504
5120700000;2019-01-01;PLVT;0.22;C;FRAIS;2018-01-01;2019-01-31;S;512;505
5120700000;2019-01-01;PLVT;693.0;C;CVAE>07/05/14;2018-01-01;2019-01-31;S;512;506
5120700000;2019-01-01;PLVT;168.43;C;ARRETE;2018-01-01;2019-01-31;S;512;507
5120700000;2019-01-01;PLVT;12.0;C;VIRT;2018-01-01;2019-01-31;S;512;508
5120700000;2019-01-01;VIRT;3666.87;D;AIR;2018-01-01;2019-01-31;S;512;509
5120700000;2019-01-01;VIRT;3600.0;C;AVOCAT;2018-01-01;2019-01-31;S;512;510
5120700000;2019-01-01;PLVT;0.22;C;FRAIS;2018-01-01;2019-01-31;S;512;511
5120700000;2019-01-01;39699;351.6;C;MF;2018-01-01;2019-01-31;S;512;512
5120700000;2019-01-01;39699;408.0;C;BFRET>14/05/14;2018-01-01;2019-01-31;S;512;513
5120700000;2019-01-01;39699;511.01;C;SWISS;2018-01-01;2019-01-31;S;512;514
5120700000;2019-01-01;39699;619.2;C;LAA>14/05/14;2018-01-01;2019-01-31;S;512;515
5120700000;2019-01-01;39699;2300.4;C;CABLES;2018-01-01;2019-01-31;S;512;516
5120700000;2019-01-01;39699;8987.61;C;RITTAL>14/05/14;2018-01-01;2019-01-31;S;512;517
5120700000;2019-01-01;39699;372.0;C;PENTAIR>14/05/14;2018-01-01;2019-01-30;S;512;518
5120700000;2019-01-01;39699;1224.0;C;MANUMECA>14/05/14;2018-01-01;2019-01-31;S;512;519
5120700000;2019-01-01;39699;185.76;C;DELTA.;2018-01-01;2019-01-31;S;512;520
5120700000;2019-01-01;39700;2310.0;C;GRAVOPLEX>14/05/14;2018-01-01;2019-01-31;S;512;521
5120700000;2019-01-01;39700;115.18;C;SONECTRAD>14/05/14;2018-01-01;2019-01-31;S;512;522
5120700000;2019-01-01;39700;109.44;C;PROTO;2018-01-01;2019-01-31;S;512;523
5120700000;2019-01-01;39700;187.44;C;SICLI>14/05/14;2018-01-01;2019-01-31;S;512;524
4456300000;2019-01-31;70041;18.9;D;FACTURE;2021-03-01;2021-03-01;X;445;525
4456300000;2019-01-31;70040;7.8;D;FACTURE;2021-03-01;2021-03-01;X;445;526
4456300000;2019-01-31;70038;30.45;D;FACTURE;2021-03-01;2021-03-01;X;445;527
4456300000;2019-01-31;70039;0.46;D;FACTURE;2021-03-01;2021-03-01;X;445;528
4456300000;2019-01-31;70064;1820.0;D;FACT;2021-03-01;2021-03-01;X;445;529
4456300000;2019-01-31;70042;21.13;D;FACT;2021-03-01;2021-03-01;X;445;530
4456300000;2019-01-31;70007;1740.0;C;TVA;2021-03-01;2021-03-01;X;445;531
4456300000;2019-01-31;70037;37.79;D;FACT;2021-03-01;2021-03-01;X;445;532
4456300000;2019-01-01;80004;1.82;D;FRAIS;2021-03-01;2021-03-01;X;445;533
4456300000;2019-01-01;80008;81.72;D;FACTURE;2021-03-01;2019-01-05;X;445;534
4456300000;2019-01-01;80007;84.26;D;FACTURE;2021-03-01;2021-03-01;X;445;535
4456300000;2019-01-03;8006;278.8;D;FACTURE;2021-03-01;2019-01-02;X;445;536
4456300000;2019-01-03;80002;1820.0;D;FACTURE;2021-03-01;2021-03-01;X;445;537
4456300000;2019-01-04;80010;56.6;D;FACTURE;2021-03-01;2019-01-03;X;445;538
4456300000;2019-01-04;80012;246.74;D;FACT;2021-03-01;2021-03-01;X;445;539
4456300000;2019-01-01;90002;84.26;D;FACT;2021-03-01;2021-03-01;X;445;540
4456300000;2019-01-02;90019;75.22;D;FACTURE;2021-03-01;2021-03-01;X;445;541
4456300000;2019-01-03;90030;23.0;D;FACTURE;2021-03-01;2021-03-01;X;445;542
4456300000;2019-01-03;90029;23.0;D;FACTURE;2021-03-01;2021-03-01;X;445;543
4456300000;2019-01-03;60008;3.23;D;CB;2021-03-01;2021-03-01;X;445;544
4456300000;2019-01-04;90004;21.36;D;FACTURE;2021-03-01;2021-03-01;X;445;545
4456300000;2019-01-07;90007;21.45;D;FACTURE;2021-03-01;2021-03-01;X;445;546
4456300000;2019-01-08;90006;518.1;D;FACTURE;2021-03-01;2021-03-01;X;445;547
4456300000;2019-01-09;90008;78.46;D;FACTURE;2021-03-01;2021-03-01;X;445;548
4456300000;2019-01-09;90009;17.1;D;FACTURE;2021-03-01;2021-03-01;X;445;549
4456300000;2019-01-09;90011;62.33;D;FACTURE;2021-03-01;2021-03-01;X;445;550
4456300000;2019-01-09;90020;46.4;D;FACTURE;2021-03-01;2021-03-01;X;445;551
4456300000;2019-01-10;90005;34.92;D;FACTURE;2021-03-01;2021-03-01;X;445;552
4456300000;2019-01-11;90010;259.0;D;FACTURE;2021-03-01;2021-03-01;X;445;553
4456300000;2019-01-14;90013;65.72;D;FACTURE;2021-03-01;2021-03-01;X;445;554
